x_microns,y_int1_microns
-7684.536907381476,499.30255412209715
-7678.535707141428,499.398571808694
-7672.53450690138,499.59585619148913
-7666.533306661332,499.86803052351155
-7660.532106421284,500.18207956650645
-7654.530906181237,500.50180538336326
-7648.529705941188,500.79102295548256
-7642.52850570114,501.0164956250814
-7636.527305461092,501.1506103624394
-7630.526105221044,501.17379285808295
-7624.524904980996,501.0766624399086
-7618.523704740948,500.86192681524653
-7612.5225045009,500.5460166378619
-7606.521304260852,500.16045989989715
-7600.520104020804,499.74887187978925
-7594.518903780756,499.3163034689689
-7588.517703540708,498.8553405512032
-7582.51650330066,498.38409333925273
-7576.515303060612,497.9358852994102
-7570.514102820564,497.54959473117526
-7564.512902580516,497.2618366551455
-7558.511702340468,497.1009850091244
-7552.51050210042,497.0830351524476
-7546.509301860372,497.2093066785254
-7540.508101620324,497.465986535602
-7534.506901380276,497.82551245573285
-7528.505701140228,498.24979669197876
-7522.50450090018,498.69529006381646
-7516.5033006601325,499.1198863107674
-7510.502100420084,499.49166675424266
-7504.500900180036,499.7994852676055
-7498.499699939987,500.06505090752336
-7492.498499699939,500.312051848516
-7486.497299459892,500.5127491596598
-7480.496099219844,500.64422321527206
-7474.494898979796,500.6953806084462
-7468.493698739748,500.66538349816545
-7462.492498499701,500.5620115653594
-7456.4912982596525,500.399956577905
-7450.4900980196035,500.19904956457043
-7444.488897779555,499.9824205979037
-7438.487697539507,499.7745911860638
-7432.48649729946,499.5994992735963
-7426.485297059412,499.4784568511523
-7420.484096819364,499.42804017415136
-7414.482896579316,499.4579125903875
-7408.481696339268,499.5685799765797
-7402.48049609922,499.74907878386534
-7396.4792958591715,499.9745966922382
-7390.478095619123,500.2183043245241
-7384.476895379075,500.506309624641
-7378.475695139028,500.85414803171767
-7372.47449489898,501.24840233984094
-7366.473294658932,501.65788555066985
-7360.472094418884,502.0431587151159
-7354.470894178835,502.3643570051977
-7348.469693938788,502.58732401607006
-7342.46849369874,502.68805429822623
-7336.4672934586915,502.6554441198757
-7330.466093218643,502.49235045949484
-7324.464892978595,502.2149582285527
-7318.463692738548,501.8504557244098
-7312.4624924985,501.433018313393
-7306.461292258452,500.9981003440423
-7300.460092018403,500.5750352905336
-7294.458891778356,500.17794412627387
-7288.457691538308,499.79574131503045
-7282.45649129826,499.4062475459245
-7276.4552910582115,499.0097102352645
-7270.454090818163,498.62392123049165
-7264.452890578116,498.27565043160416
-7258.451690338068,497.9936829933079
-7252.450490098019,497.8032646321607
-7246.449289857971,497.7219550387075
-7240.448089617923,497.75688939461156
-7234.446889377876,497.9034479947766
-7228.445689137828,498.1453339744633
-7222.44448889778,498.45605914139827
-7216.4432886577315,498.80183791287686
-7210.442088417683,499.1458893578582
-7204.440888177635,499.4541473440544
-7198.439687937587,499.702378790012
-7192.438487697539,499.88471002218745
-7186.437287457492,500.0234771771906
-7180.436087217444,500.15277207546154
-7174.434886977395,500.2682875856932
-7168.433686737348,500.36049129449805
-7162.432486497299,500.4225031287517
-7156.4312862572515,500.4504396860254
-7150.430086017203,500.44357107983257
-7144.428885777156,500.4042902996865
-7138.427685537107,500.3378950859714
-7132.426485297058,500.25218231962594
-7126.425285057011,500.156854926639
-7120.424084816963,500.0627412973581
-7114.422884576916,499.98082722061116
-7108.421684336867,499.9211003326393
-7102.42048409682,499.8912070808438
-7096.4192838567715,499.89492220234496
-7090.418083616724,499.93043071735264
-7084.416883376675,499.9884224373514
-7078.415683136626,500.0450584476992
-7072.414482896579,500.0449097705904
-7066.413282656531,499.9508704623375
-7060.412082416484,499.75708654593694
-7054.410882176435,499.4799110916232
-7048.409681936388,499.1498934715459
-7042.408481696339,498.8048707598679
-7036.407281456292,498.4841612782891
-7030.406081216243,498.2238602869928
-7024.404880976194,498.0532378210168
-7018.403680736147,497.9922386720477
-7012.402480496099,498.0500845156385
-7006.401280256052,498.22497818385153
-7000.400080016003,498.50491008332335
-6994.398879775956,498.8695667587544
-6988.397679535907,499.2933416018228
-6982.396479295859,499.7494477055204
-6976.395279055811,500.2169751208114
-6970.394078815762,500.7243267472313
-6964.392878575715,501.3104712985328
-6958.391678335666,501.9653751715823
-6952.39047809562,502.6456205055862
-6946.389277855571,503.290783000878
-6940.388077615524,503.8370071943812
-6934.386877375475,504.2277791917519
-6928.385677135427,504.4218968562011
-6922.3844768953795,504.39863745399595
-6916.3832766553305,504.1601227566396
-6910.382076415283,503.73088159973094
-6904.380876175234,503.1546098985019
-6898.379675935188,502.4881281200368
-6892.378475695139,501.79253621216674
-6886.37727545509,501.12156598904727
-6880.376075215043,500.5071309734123
-6874.374874974994,499.94208627054536
-6868.373674734948,499.3820276871021
-6862.372474494899,498.8144625227946
-6856.371274254851,498.25849036576784
-6850.370074014802,497.7483903527368
-6844.368873774755,497.3235367473984
-6838.367673534707,497.0202416055916
-6832.366473294658,496.8655245272069
-6826.365273054611,496.872809494843
-6820.364072814562,497.0395487992131
-6814.362872574516,497.34677405129946
-6808.361672334467,497.7605742812574
-6802.3604720944195,498.2355011240651
-6796.3592718543705,498.71990109192643
-6790.358071614323,499.16317493341796
-6784.356871374275,499.5249640793872
-6778.355671134226,499.78626417559894
-6772.354470894179,499.96246570212935
-6766.35327065413,500.1164704723641
-6760.352070414083,500.3297323006262
-6754.350870174035,500.6404901008967
-6748.349669933988,501.0454069677454
-6742.348469693939,501.51352105996
-6736.34726945389,501.99829805385656
-6730.346069213843,502.44776203485605
-6724.344868973794,502.8127048273273
-6718.343668733747,503.0529737626941
-6712.342468493698,503.1418378858095
-6706.341268253651,503.06843259959567
-6700.340068013603,502.83828274794877
-6694.338867773556,502.47190413691095
-6688.337667533507,502.0014834941065
-6682.336467293458,501.4656368664451
-6676.3352670534105,500.902246456091
-6670.334066813362,500.33937589469605
-6664.332866573315,499.78566474765915
-6658.331666333266,499.2752889022186
-6652.330466093219,498.8831681904548
-6646.329265853171,498.6564427275112
-6640.328065613122,498.61377969939605
-6634.326865373075,498.75006023630635
-6628.325665133026,499.04102573781137
-6622.3244648929785,499.44788364989586
-6616.32326465293,499.9218726938619
-6610.322064412883,500.4087875470891
-6604.320864172834,500.85346297565553
-6598.319663932787,501.2042174188156
-6592.318463692738,501.41725602533893
-6586.31726345269,501.461033141707
-6580.316063212643,501.32057425216925
-6574.314862972594,501.00175737065854
-6568.313662732547,500.53555388456516
-6562.3124624924985,499.98222851092896
-6556.311262252451,499.42154058975495
-6550.310062012402,498.9052948031629
-6544.308861772355,498.4726783815779
-6538.307661532306,498.1553530266912
-6532.306461292258,497.9747102164681
-6526.305261052211,497.9400819238298
-6520.304060812162,498.047906749015
-6514.302860572115,498.2818514656181
-6508.301660332066,498.6138879803048
-6502.300460092019,499.0063257062058
-6496.29925985197,499.41479934998733
-6490.298059611921,499.7922121125997
-6484.296859371874,500.09363430370314
-6478.295659131826,500.2821573697711
-6472.294458891779,500.33570333587096
-6466.29325865173,500.2547896611231
-6460.292058411683,500.07124950783566
-6454.290858171634,499.8512894373381
-6448.2896579315875,499.62842108150227
-6442.2884576915385,499.40774619972245
-6436.2872574514895,499.2009222904182
-6430.286057211442,499.0227488369211
-6424.284856971393,498.88779590471574
-6418.283656731347,498.80776899291936
-6412.282456491298,498.78961013999674
-6406.281256251251,498.83433528371427
-6400.280056011202,498.93660787533054
-6394.278855771154,499.0850487480244
-6388.277655531107,499.2632822395604
-6382.276455291058,499.4517185691916
-6376.27525505101,499.63007246879965
-6370.274054810961,499.780618068273
-6364.272854570915,499.89218003512076
-6358.271654330866,499.9648609683259
-6352.270454090819,500.015024803638
-6346.26925385077,500.0485719837569
-6340.268053610721,500.041045304413
-6334.266853370675,499.98125724206403
-6328.265653130626,499.87145646440774
-6322.2644528905785,499.7231605750092
-6316.2632526505295,499.5535065692172
-6310.262052410482,499.382119001365
-6304.260852170434,499.2284958632606
-6298.259651930385,499.1099121739619
-6292.258451690338,499.0398412808392
-6286.257251450289,499.02689387192544
-6280.256051210243,499.07427469955246
-6274.254850970194,499.1797570152738
-6268.253650730147,499.336174716076
-6262.2524504900975,499.5324322018749
-6256.25125025005,499.7550319442998
-6250.250050010002,499.99011976676485
-6244.248849769953,500.21853560232864
-6238.247649529906,500.39766649192757
-6232.246449289857,500.496041241304
-6226.24524904981,500.500940884378
-6220.244048809762,500.41457395704174
-6214.242848569715,500.25050472112173
-6208.241648329666,500.0303350166888
-6202.240448089618,499.7806397427201
-6196.23924784957,499.5301559661072
-6190.238047609521,499.3072256590161
-6184.236847369474,499.137492064595
-6178.235647129425,499.0418496910313
-6172.234446889378,499.0346479339585
-6166.23324664933,499.12214832721213
-6160.232046409283,499.3012354219345
-6154.230846169234,499.5583812940291
-6148.229645929185,499.868863679964
-6142.2284456891375,500.198333015138
-6136.227245449089,500.53058511750413
-6130.226045209042,500.8583968669299
-6124.224844968993,501.16468651769384
-6118.223644728946,501.4278514182511
-6112.222444488898,501.626676075028
-6106.221244248851,501.7441693156939
-6100.220044008802,501.7703305519182
-6094.218843768753,501.7038451416055
-6088.217643528706,501.55270885061367
-6082.2164432886575,501.3337814139517
-6076.21524304861,501.0712691964602
-6070.214042808561,500.7941369529716
-6064.212842568514,500.53244868795196
-6058.211642328465,500.31263761462435
-6052.210442088417,500.151705213573
-6046.20924184837,500.05034939082816
-6040.208041608321,499.9849759513743
-6034.206841368274,499.90037000916044
-6028.205641128226,499.74460561681474
-6022.204440888178,499.50174895202224
-6016.203240648129,499.18360572347643
-6010.202040408082,498.8197651864454
-6004.200840168033,498.44905829082506
-5998.199639927985,498.1124299616804
-5992.198439687938,497.84722551227554
-5986.197239447889,497.68289118958995
-5980.196039207842,497.6380888523248
-5974.194838967793,497.7192247813956
-5968.1936387277465,497.92039262291325
-5962.1924384876975,498.22473046365343
-5956.19123824765,498.6071920390132
-5950.190038007601,499.03873207345634
-5944.188837767553,499.49190575344545
-5938.187637527506,499.9478823328634
-5932.186437287457,500.40681888016314
-5926.18523704741,500.886384611521
-5920.184036807361,501.3823006100428
-5914.182836567315,501.8685754089226
-5908.181636327266,502.30837511073463
-5902.180436087217,502.66303070395077
-5896.179235847169,502.8991737054577
-5890.17803560712,502.99400012907057
-5884.176835367074,502.9386627800434
-5878.175635127025,502.7397918755778
-5872.174434886978,502.41914399132855
-5866.173234646929,502.01137933390623
-5860.172034406882,501.5599673393772
-5854.170834166834,501.1112205977615
-5848.169633926785,500.7064571035274
-5842.168433686737,500.3722908320836
-5836.167233446688,500.10905064226773
-5830.166033206642,499.88150913565266
-5824.164832966593,499.6898879047026
-5818.163632726546,499.5768505992713
-5812.162432486497,499.56336094014034
-5806.161232246448,499.65102682204747
-5800.160032006402,499.8268894465833
-5794.158831766353,500.06779230492964
-5788.1576315263055,500.34433001043664
-5782.1564312862565,500.6243769810409
-5776.155231046209,500.87619597152343
-5770.154030806161,501.07112645560863
-5764.152830566114,501.1858528579024
-5758.151630326065,501.2042526356711
-5752.150430086016,501.11882421046056
-5746.14922984597,500.9316947495562
-5740.148029605921,500.65520779728126
-5734.146829365874,500.3120907561379
-5728.145629125825,499.9352426277062
-5722.144428885777,499.57700864412334
-5716.143228645729,499.30460294484726
-5710.142028405682,499.1595813953698
-5704.140828165633,499.15744695932153
-5698.139627925584,499.2927962314919
-5692.138427685537,499.54418107363136
-5686.137227445489,499.87868535303727
-5680.136027205442,500.25621678392264
-5674.134826965393,500.63351387156814
-5668.1336267253455,500.9678679592562
-5662.132426485297,501.22056037799035
-5656.131226245248,501.3600146989947
-5650.130026005201,501.36466408899906
-5644.128825765152,501.2255337683059
-5638.127625525105,500.9485385716405
-5632.126425285057,500.5564956117837
-5626.12522504501,500.09085204598944
-5620.124024804961,499.6145865410486
-5614.122824564914,499.20810470228537
-5608.121624324865,498.9307393249925
-5602.1204240848165,498.812826966921
-5596.119223844769,498.86032877294656
-5590.11802360472,499.05938191035506
-5584.116823364673,499.3807475716956
-5578.115623124625,499.78415554519984
-5572.114422884578,500.2225453527657
-5566.113222644529,500.6462039555099
-5560.11202240448,501.00680002688483
-5554.110822164433,501.26131479336186
-5548.109621924385,501.37586944268213
-5542.108421684337,501.32944909967165
-5536.107221444288,501.1175233696244
-5530.106021204241,500.75556344925013
-5524.104820964192,500.28245580518916
-5518.103620724146,499.7608186256698
-5512.102420484097,499.2022973649158
-5506.101220244048,498.5771030013825
-5500.100020004001,497.89950389051296
-5494.098819763953,497.214544231923
-5488.097619523905,496.58207493537753
-5482.096419283856,496.06358977663643
-5476.095219043809,495.71186684317996
-5470.09401880376,495.56341526980225
-5464.092818563714,495.6337272640819
-5458.091618323665,495.9153354217257
-5452.090418083616,496.37867533178434
-5446.089217843569,496.97575347174416
-5440.08801760352,497.6466203924922
-5434.0868173634735,498.32864919315216
-5428.0856171234245,498.96861928579887
-5422.084416883377,499.53760545004207
-5416.083216643328,500.048646689515
-5410.08201640328,500.536518232755
-5404.080816163233,500.9664959416076
-5398.079615923184,501.2986584474098
-5392.078415683137,501.5068475021739
-5386.077215443088,501.57874903285074
-5380.076015203042,501.5154361300763
-5374.074814962993,501.3303739714031
-5368.073614722945,501.0478866790167
-5362.072414482896,500.7010861119344
-5356.071214242847,500.32926259269107
-5350.070014002801,499.9747375685077
-5344.068813762752,499.67917820694413
-5338.067613522705,499.47937392603797
-5332.066413282656,499.40247485892513
-5326.065213042609,499.460692252948
-5320.064012802561,499.64546080324493
-5314.062812562512,499.9210629208265
-5308.0616123224645,500.22964909237396
-5302.0604120824155,500.5784820018748
-5296.059211842369,500.9869063372535
-5290.05801160232,501.4414992676131
-5284.056811362273,501.90835584668093
-5278.055611122224,502.3439744450169
-5272.054410882177,502.70421087988296
-5266.053210642129,502.9513012427809
-5260.05201040208,503.0589534246534
-5254.050810162033,503.01550733874944
-5248.049609921984,502.82516384115627
-5242.048409681936,502.5072823489947
-5236.047209441888,502.09374715627956
-5230.046009201841,501.6244024474459
-5224.044808961792,501.14055600853874
-5218.043608721745,500.67655163606923
-5212.042408481697,500.2494102435333
-5206.041208241648,499.8466867554227
-5200.040008001601,499.42988451418466
-5194.038807761552,498.9811625826059
-5188.0376075215045,498.5126972905097
-5182.036407281456,498.05500643131097
-5176.035207041409,497.6467315184274
-5170.03400680136,497.3262689025785
-5164.032806561311,497.12524974997444
-5158.031606321264,497.06386888139224
-5152.030406081216,497.1480624721418
-5146.029205841169,497.3685346129201
-5140.02800560112,497.7016327315548
-5134.026805361073,498.11207187563565
-5128.0256051210245,498.55750785603647
-5122.024404880977,498.9949592513231
-5116.023204640928,499.3890782730532
-5110.022004400879,499.72227049196204
-5104.020804160832,500.0066629897421
-5098.019603920784,500.26455540290664
-5092.018403680737,500.44369384704845
-5086.017203440688,500.50164692860494
-5080.016003200641,500.42587310106387
-5074.014802960592,500.22657232521345
-5068.0136027205435,499.9301921038955
-5062.012402480496,499.573587891259
-5056.011202240447,499.19883787651696
-5050.0100020004,498.84871214220476
-5044.008801760352,498.5627961969398
-5038.007601520305,498.37426888268476
-5032.006401280256,498.3073346565109
-5026.005201040209,498.37531024686444
-5020.00400080016,498.5793656843355
-5014.002800560112,498.9079197069272
-5008.001600320064,499.3366895398279
-5002.000400080015,499.8293950496861
-4995.999199839968,500.34342323601277
-4989.997999599919,500.87138423013766
-4983.996799359873,501.4096258848915
-4977.995599119824,501.9322103989644
-4971.994398879777,502.40167417285346
-4965.993198639728,502.77844519192894
-4959.99199839968,503.0283225405417
-4953.9907981596325,503.128018047176
-4947.9895979195835,503.06876006064664
-4941.988397679536,502.8579593573388
-4935.987197439487,502.5189371794924
-4929.985997199441,502.0887154045309
-4923.984796959392,501.6138688454325
-4917.983596719343,501.14443968214727
-4911.982396479296,500.7259140240571
-4905.981196239247,500.38926060347876
-4899.979995999201,500.13903160021295
-4893.978795759152,499.9401867436513
-4887.977595519104,499.7555071268201
-4881.976395279055,499.6003327325891
-4875.975195039008,499.4897721181079
-4869.97399479896,499.4323940397259
-4863.972794558911,499.4306459150955
-4857.971594318864,499.4814253908378
-4851.970394078815,499.57680501577033
-4845.969193838769,499.7049100196974
-4839.96799359872,499.8509491977622
-4833.9667933586725,499.99839890036105
-4827.9655931186235,500.13034012862045
-4821.9643928785745,500.2309487354356
-4815.963192638528,500.2871387320719
-4809.961992398479,500.29035870032783
-4803.960792158432,500.2385413102608
-4797.959591918383,500.13820594347476
-4791.958391678336,500.0067144219702
-4785.957191438288,499.8578190653133
-4779.955991198241,499.6526655957705
-4773.954790958192,499.36951654199476
-4767.953590718143,499.0176172933743
-4761.952390478096,498.62610997742655
-4755.951190238047,498.2345326587417
-4749.949989998,497.88490628985465
-4743.948789757951,497.6154094140427
-4737.947589517904,497.4556406200536
-4731.946389277856,497.4234687487584
-4725.945189037809,497.5234708517334
-4719.94398879776,497.7469579017694
-4713.942788557711,498.0735882553082
-4707.941588317663,498.47456886680703
-4701.940388077615,498.91744425503055
-4695.939187837568,499.37247322126944
-4689.937987597519,499.8205933194889
-4683.936787357472,500.26491094267453
-4677.935587117424,500.7510867988127
-4671.934386877375,501.30842101232463
-4665.933186637328,501.92182329510496
-4659.931986397279,502.5481210969474
-4653.9307861572315,503.1307227119841
-4647.929585917183,503.6116976391558
-4641.928385677136,503.9412741967065
-4635.927185437087,504.0847543907082
-4629.92598519704,504.02684603761236
-4623.924784956991,503.7734121408293
-4617.923584716943,503.35063752133516
-4611.922384476896,502.8016127023075
-4605.921184236847,502.18033504778657
-4599.9199839968,501.5431271553673
-4593.9187837567515,500.93747250291574
-4587.917583516704,500.3882683493162
-4581.916383276655,499.8815099033512
-4575.915183036606,499.3590263079699
-4569.913982796559,498.7795885053822
-4563.912782556511,498.14924831226693
-4557.911582316464,497.5056570022737
-4551.910382076415,496.9027130005517
-4545.909181836368,496.39782508706907
-4539.907981596319,496.04179110871826
-4533.906781356272,495.8712922002121
-4527.905581116223,495.90400251376525
-4521.904380876174,496.1363144575658
-4515.903180636127,496.5436794430328
-4509.901980396079,497.0835641408647
-4503.900780156032,497.7010222458728
-4497.899579915983,498.3368817506054
-4491.898379675936,498.9385477277577
-4485.897179435887,499.4734206213722
-4479.8959791958405,499.9449300468246
-4473.8947789557915,500.3889225164049
-4467.8935787157425,500.7707049783773
-4461.892378475695,501.0409635925533
-4455.891178235646,501.1730803085817
-4449.8899779956,501.16012067668595
-4443.888777755551,501.01169894759346
-4437.887577515504,500.7507753694891
-4431.886377275455,500.4103856819911
-4425.885177035407,500.0303028071522
-4419.88397679536,499.6536307374831
-4413.882776555311,499.3233306209993
-4407.881576315263,499.0786790432929
-4401.880376075214,498.95165850662596
-4395.879175835168,498.96328010604964
-4389.877975595119,499.1198384025446
-4383.876775355072,499.40909849318683
-4377.875575115023,499.79641527833616
-4371.874374874974,500.22397784573315
-4365.873174634928,500.66932419004627
-4359.871974394879,501.1383752956247
-4353.870774154831,501.6133356617797
-4347.869573914782,502.06150632283084
-4341.868373674735,502.444828288034
-4335.867173434687,502.7276046394796
-4329.865973194638,502.882401287959
-4323.864772954591,502.894126386801
-4317.863572714542,502.7622884036776
-4311.862372474496,502.50143285037905
-4305.861172234447,502.1397576705576
-4299.8599719943995,501.7159072854422
-4293.8587717543505,501.2739452975201
-4287.857571514303,500.8565058521906
-4281.856371274255,500.4961236573857
-4275.855171034206,500.20474266116116
-4269.853970794159,499.96142814824185
-4263.85277055411,499.71388999782255
-4257.851570314063,499.4302233652232
-4251.850370074015,499.10882933667364
-4245.849169833968,498.76752481545435
-4239.847969593919,498.43490526194154
-4233.846769353871,498.1431158971681
-4227.845569113823,497.92203136989457
-4221.844368873774,497.79484388719544
-4215.843168633727,497.7750598085569
-4209.841968393678,497.8649047034881
-4203.840768153631,498.05513687264545
-4197.839567913583,498.32626933246985
-4191.838367673536,498.65120026333597
-4185.837167433487,498.99925192121617
-4179.835967193438,499.3416180128558
-4173.8347669533905,499.65821953446203
-4167.833566713342,499.9459690739061
-4161.832366473295,500.23031156220134
-4155.831166233246,500.5631040824301
-4149.829965993199,500.96624300096465
-4143.828765753151,501.42636125068805
-4137.827565513104,501.9081260533003
-4131.826365273055,502.3656050527819
-4125.825165033006,502.7516429422843
-4119.823964792959,503.02524858445656
-4113.8227645529105,503.1569926252007
-4107.821564312863,503.13241560086027
-4101.820364072814,502.95344653883944
-4095.819163832767,502.6378320516552
-4089.8179635927186,502.2165759244196
-4083.81676335267,501.7293891957552
-4077.815563112623,501.21815073214105
-4071.814362872574,500.7183782956906
-4065.813162632527,500.2487101053624
-4059.811962392478,499.79960296415516
-4053.810762152431,499.3619789432768
-4047.8095619123824,498.95834541079313
-4041.808361672335,498.6151288966555
-4035.8071614322866,498.3564043902104
-4029.8059611922376,498.20042466014905
-4023.804760952191,498.15712826560133
-4017.803560712142,498.2266262583753
-4011.8023604720947,498.3986675763419
-4005.801160232046,498.65308312796606
-3999.799959991999,498.9612085679815
-3993.7987597519505,499.28828576421205
-3987.7975595119033,499.5968429555379
-3981.7963592718547,499.85105360100727
-3975.7951590318057,500.02207392009336
-3969.7939587917585,500.09435912409674
-3963.79275855171,500.07295833869296
-3957.791558311663,499.99177789839587
-3951.7903580716143,499.90204378
-3945.789157831567,499.8191593800765
-3939.7879575915185,499.7491075430765
-3933.7867573514695,499.6969189879617
-3927.7855571114223,499.66614903184615
-3921.784356871374,499.6585196395715
-3915.7831566313266,499.67372679921573
-3909.781956391278,499.7094132235347
-3903.780756151231,499.76130637733684
-3897.7795559111823,499.8235218307913
-3891.778355671135,499.8890319386687
-3885.7771554310866,499.95029984551593
-3879.7759551910376,500.0000788167627
-3873.7747549509904,500.03237689576275
-3867.773554710942,500.0435868867674
-3861.7723544708947,500.03378166383226
-3855.771154230846,500.00817480565706
-3849.769953990799,499.9708062993905
-3843.7687537507504,499.87157171624153
-3837.7675535107014,499.6661544987972
-3831.7663532706542,499.35072605245955
-3825.7651530306057,498.9496690031089
-3819.7639527905585,498.50451103946364
-3813.76275255051,498.06449968242174
-3807.761552310463,497.67881798138706
-3801.7603520704142,497.3904411375759
-3795.759151830367,497.2316340543094
-3789.757951590318,497.2210898142861
-3783.7567513502695,497.36270908383915
-3777.7555511102223,497.64602044417546
-3771.7543508701738,498.0482416495983
-3765.7531506301266,498.53798181271213
-3759.751950390078,499.08058451661117
-3753.750750150031,499.6451118540496
-3747.749549909982,500.21283522193596
-3741.7483496699333,500.775705938115
-3735.747149429886,501.3140514535349
-3729.7459491898376,501.79746522911285
-3723.7447489497904,502.1927561801445
-3717.743548709742,502.4703186699234
-3711.7423484696947,502.6090028503663
-3705.7411482296457,502.5994853496445
-3699.739947989599,502.44614030682067
-3693.73874774955,502.1674107534924
-3687.7375475095014,501.79468034244206
-3681.736347269454,501.3696454232914
-3675.7351470294057,500.94018746516326
-3669.7339467893585,500.55474582634974
-3663.7327465493095,500.25519087098496
-3657.7315463092627,500.0681974327249
-3651.7303460692137,499.9951186254333
-3645.7291458291666,500.00036002562814
-3639.727945589118,500.008201570537
-3633.7267453490695,499.9554300370658
-3627.7255451090223,499.8161218091983
-3621.7243448689733,499.5917998686715
-3615.7231446289265,499.30278205366346
-3609.7219443888775,498.98064489354687
-3603.720744148831,498.66180301970735
-3597.719543908782,498.38220415242677
-3591.7183436687333,498.1731396638335
-3585.717143428686,498.0581707169166
-3579.715943188637,498.0511699806058
-3573.7147429485904,498.1554789209167
-3567.7135427085414,498.36418066816213
-3561.7123424684946,498.6614884602274
-3555.7111422284456,499.02524966191305
-3549.7099419883984,499.43056536034027
-3543.70874174835,499.8545255364244
-3537.707541508301,500.28279578990436
-3531.706341268254,500.7157217512758
-3525.705141028205,501.1449983691931
-3519.7039407881584,501.548156045571
-3513.7027405481094,501.89642096663044
-3507.7015403080622,502.1613195995105
-3501.7003400680137,502.3198480853929
-3495.6991398279647,502.35820652913674
-3489.697939587918,502.274098185425
-3483.696739347869,502.07759354142246
-3477.6955391078222,501.7905592959453
-3471.6943388677732,501.44465223514067
-3465.693138627726,501.07787800467975
-3459.6919383876775,500.72971477845994
-3453.6907381476303,500.43480182382
-3447.689537907582,500.21519296326574
-3441.688337667533,500.0711749327069
-3435.687137427486,499.9707207386867
-3429.685937187437,499.852187315654
-3423.68473694739,499.672482398903
-3417.6835367073413,499.4218422110986
-3411.682336467294,499.11409463041554
-3405.6811362272456,498.7776661649737
-3399.6799359871984,498.4479207047089
-3393.67873574715,498.1608300506735
-3387.677535507101,497.9479762217707
-3381.6763352670537,497.83288553892186
-3375.675135027005,497.82869448666344
-3369.673934786958,497.9371473521801
-3363.6727345469094,498.14892564176694
-3357.671534306862,498.4453092747257
-3351.6703340668137,498.80116955469333
-3345.6691338267647,499.18929391840254
-3339.6679335867175,499.5860424618742
-3333.666733346669,499.97833624404365
-3327.6655331066218,500.37920855389206
-3321.664332866573,500.8350951412869
-3315.663132626526,501.35863879410465
-3309.6619323864775,501.9260977780119
-3303.6607321464303,502.4923994768199
-3297.6595319063813,503.00383335884396
-3291.6583316663327,503.40838108892126
-3285.6571314262856,503.6636837860924
-3279.655931186237,503.7426464269451
-3273.65473094619,503.636679394619
-3267.6535307061413,503.35657717347357
-3261.652330466094,502.9310341894168
-3255.651130226045,502.40279779589713
-3249.6499299859966,501.82245840555674
-3243.6487297459494,501.2398767675471
-3237.647529505901,500.69324839050597
-3231.6463292658536,500.1958051111974
-3225.645129025805,499.72290551259306
-3219.643928785758,499.251031648502
-3213.642728545709,498.79216637758105
-3207.641528305662,498.37132327613324
-3201.640328065613,498.01811380970776
-3195.6391278255646,497.76042816907744
-3189.6379275855174,497.6195456559147
-3183.636727345469,497.606674618169
-3177.6355271054217,497.7209219351438
-3171.6343268653727,497.9486920522742
-3165.633126625326,498.26451556560386
-3159.631926385277,498.63330735596344
-3153.6307261452303,499.0140542728475
-3147.6295259051813,499.36493236799396
-3141.6283256651327,499.649853678661
-3135.6271254250855,499.8464425606062
-3129.6259251850365,499.95544157076534
-3123.62472494499,500.0112258705229
-3117.623524704941,500.043982092039
-3111.622324464894,500.02330422065586
-3105.621124224845,499.9327889268079
-3099.6199239847965,499.77514832388124
-3093.6187237447493,499.5662237590925
-3087.6175235047003,499.329755852809
-3081.6163232646536,499.09291078631054
-3075.6151230246046,498.8825628379922
-3069.613922784558,498.72233316800975
-3063.612722544509,498.6303848513651
-3057.6115223044617,498.61797415943465
-3051.610322064413,498.6887580899378
-3045.609121824364,498.8388581453478
-3039.6079215843174,499.0576803597437
-3033.6067213442684,499.32949157410417
-3027.6055211042217,499.6357519600423
-3021.6043208641727,499.9582037919819
-3015.6031206241255,500.2722052443304
-3009.601920384077,500.50889681131196
-3003.600720144028,500.6144122847621
-2997.599519903981,500.56908047267524
-2991.598319663932,500.37967428251517
-2985.5971194238855,500.0722942713153
-2979.5959191838365,499.6859237868257
-2973.5947189437893,499.26665569970714
-2967.5935187037408,498.86259072677154
-2961.5923184636936,498.51940734527034
-2955.591118223645,498.2766032982284
-2949.589917983596,498.1644086908258
-2943.5887177435493,498.20137067782684
-2937.5875175035003,498.3926097420542
-2931.586317263453,498.7287475639125
-2925.5851170234046,499.1855064819565
-2919.5839167833574,499.72398054450724
-2913.582716543309,500.29251042264116
-2907.5815163032617,500.8475612314371
-2901.580316063213,501.3568090986375
-2895.579115823164,501.7866090986725
-2889.577915583117,502.10673932175996
-2883.5767153430684,502.2947004694013
-2877.575515103021,502.3387747446013
-2871.5743148629726,502.239844036815
-2865.5731146229255,502.0119674016162
-2859.571914382877,501.68171783509325
-2853.570714142828,501.2862783429692
-2847.5695139027807,500.87029730444544
-2841.568313662732,500.48150313077184
-2835.567113422685,500.1650782185405
-2829.5659131826365,499.9567921977048
-2823.5647129425893,499.87489447432336
-2817.5635127025407,499.9107660680286
-2811.5623124624935,500.01842970716075
-2805.5611122224445,500.1446953160984
-2799.559911982396,500.2991542969582
